"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2017","261.74","260.80","262.53","258.97","","0.53%"
"03/22/2017","260.35","256.94","260.80","256.69","","0.46%"
"03/21/2017","259.17","261.30","262.24","258.13","","-1.82%"
"03/20/2017","263.97","265.20","267.04","262.53","","-0.91%"
"03/17/2017","266.39","264.91","266.64","263.08","","0.52%"
"03/16/2017","265.01","264.96","266.94","264.36","","0.79%"
"03/15/2017","262.93","261.44","264.51","261.05","","0.82%"
"03/14/2017","260.80","259.91","262.24","257.29","","0.36%"
"03/13/2017","259.86","258.47","261.25","257.93","","1.18%"
"03/10/2017","256.84","255.36","258.82","254.76","","0.58%"
"03/09/2017","255.36","256.35","256.69","253.23","","-0.79%"
"03/08/2017","257.39","258.97","260.60","256.94","","-0.69%"
"03/07/2017","259.17","263.32","263.42","258.18","","-1.26%"
"03/06/2017","262.48","267.08","267.08","262.04","","-1.65%"
"03/03/2017","266.89","266.14","267.28","265.01","","0.23%"
"03/02/2017","266.29","270.25","270.99","265.40","","-1.67%"
"03/01/2017","270.80","270.65","274.01","269.31","","0.81%"
"02/28/2017","268.62","265.95","269.41","265.15","","0.59%"
"02/27/2017","267.04","267.04","267.28","264.17","","0.07%"
"02/24/2017","266.84","264.41","267.73","263.52","","1.39%"
"02/23/2017","263.18","270.65","271.19","262.78","","-3.17%"
"02/22/2017","271.79","272.33","272.43","269.61","","-0.41%"
"02/21/2017","272.92","274.36","274.46","271.93","","1.38%"
"02/17/2017","269.21","270.99","271.69","266.84","","-0.57%"
"02/16/2017","270.75","274.71","275.40","268.72","","-0.94%"
"02/15/2017","273.32","274.46","274.46","271.29","","0.24%"
"02/14/2017","272.68","277.28","280.05","270.30","","-1.50%"
"02/13/2017","276.83","279.63","279.64","275.82","","0.54%"
"02/10/2017","275.35","263.47","275.67","263.47","","4.30%"
"02/09/2017","263.99","265.81","266.18","262.82","","-0.49%"
"02/08/2017","265.28","265.18","267.58","264.52","","1.31%"
"02/07/2017","261.85","263.00","264.29","261.01","","-0.74%"
"02/06/2017","263.79","262.00","264.34","261.01","","1.36%"
"02/03/2017","260.26","263.35","265.09","259.96","","-2.59%"
"02/02/2017","267.18","270.61","270.96","265.09","","-0.96%"
"02/01/2017","269.76","271.01","272.25","269.02","","-0.59%"
"01/31/2017","271.36","264.94","271.75","264.59","","2.73%"
"01/30/2017","264.14","267.62","268.22","262.20","","-1.28%"
"01/27/2017","267.58","264.69","267.87","264.09","","0.62%"
"01/26/2017","265.93","269.42","271.55","264.04","","-1.37%"
"01/25/2017","269.61","269.02","270.86","267.13","","0.06%"
"01/24/2017","269.47","263.65","269.71","262.95","","2.30%"
"01/23/2017","263.40","264.24","264.49","260.71","","0.86%"
"01/20/2017","261.16","260.56","263.10","257.53","","0.56%"
"01/19/2017","259.72","261.36","262.05","257.28","","-0.23%"
"01/18/2017","260.31","260.51","261.71","259.42","","-0.32%"
"01/17/2017","261.16","263.10","264.29","259.22","","-2.42%"
"01/13/2017","267.62","264.74","267.77","262.85","","0.69%"
"01/12/2017","265.78","259.86","266.13","258.92","","2.34%"
"01/11/2017","259.72","260.71","261.71","258.42","","-0.08%"
"01/10/2017","259.91","253.00","261.11","253.00","","2.92%"
"01/09/2017","252.55","253.60","253.70","250.91","","-0.29%"
"01/06/2017","253.30","252.75","253.45","249.97","","0.33%"
"01/05/2017","252.45","254.44","257.48","251.96","","-0.74%"
"01/04/2017","254.34","247.73","254.84","247.53","","2.71%"
"01/03/2017","247.63","253.00","253.55","247.38","","-0.66%"
"12/30/2016","249.27","248.87","250.56","248.32","","0.70%"
"12/29/2016","247.53","249.22","251.31","247.18","","-0.50%"
"12/28/2016","248.77","250.86","251.76","247.23","","-0.60%"
"12/27/2016","250.26","244.59","251.71","244.34","","1.47%"
"12/23/2016","246.63","248.37","249.92","246.53","","-0.82%"
"12/22/2016","248.67","248.22","249.37","244.49","","0.10%"
"12/21/2016","248.42","249.82","250.46","248.08","","-0.22%"
"12/20/2016","248.97","248.27","249.77","247.08","","0.12%"
"12/19/2016","248.67","253.45","253.99","246.53","","-2.53%"
"12/16/2016","255.14","255.14","255.14","255.14","","-1.38%"
"12/15/2016","258.72","260.21","261.01","256.38","","-0.15%"
"12/14/2016","259.12","257.83","260.31","255.93","","0.23%"
"12/13/2016","258.52","259.52","261.71","255.49","","-0.78%"
"12/12/2016","260.56","265.93","266.13","260.16","","-1.08%"
"12/09/2016","263.40","264.19","265.09","261.85","","0.82%"
"12/08/2016","261.26","263.00","265.64","260.16","","-0.68%"
"12/07/2016","263.05","266.63","268.22","261.31","","-1.34%"
"12/06/2016","266.63","266.88","268.42","263.74","","-0.67%"
"12/05/2016","268.42","263.84","295.28","263.70","","2.78%"
"12/02/2016","261.16","260.11","262.40","258.47","","-0.68%"
"12/01/2016","262.95","262.35","265.49","260.06","","0.38%"
"11/30/2016","261.95","258.02","264.09","253.85","","0.88%"
"11/29/2016","259.67","262.60","263.25","257.78","","-2.27%"
"11/28/2016","265.68","267.43","273.74","264.94","","-0.41%"
"11/25/2016","266.78","264.69","266.98","263.99","","2.45%"
"11/23/2016","260.41","254.34","261.90","251.71","","2.41%"
"11/22/2016","254.29","255.39","257.53","252.35","","1.13%"
"11/21/2016","251.46","249.62","253.20","249.62","","2.00%"
"11/18/2016","246.53","245.74","249.57","244.74","","-0.96%"
"11/17/2016","248.92","245.44","250.31","243.75","","0.93%"
"11/16/2016","246.63","248.97","250.56","244.49","","-1.41%"
"11/15/2016","250.16","255.19","255.39","242.35","","-0.67%"
"11/14/2016","251.86","256.63","257.97","250.61","","0.46%"
"11/11/2016","250.71","252.84","273.04","249.56","","-1.61%"
"11/10/2016","254.81","251.47","258.70","250.99","","3.72%"
"11/09/2016","245.67","234.96","246.10","231.54","","3.32%"
"11/08/2016","237.78","230.53","237.88","228.80","","3.04%"
"11/07/2016","230.76","227.26","231.01","227.16","","1.96%"
"11/04/2016","226.31","223.52","226.76","223.37","","0.71%"
"11/03/2016","224.72","222.17","225.06","221.62","","0.83%"
"11/02/2016","222.87","221.42","222.97","220.47","","0.07%"
"11/01/2016","222.72","220.42","223.02","219.82","","1.09%"
"10/31/2016","220.32","218.52","220.92","218.02","","0.52%"
"10/28/2016","219.17","216.47","219.37","215.97","","1.39%"
"10/27/2016","216.17","213.27","216.52","212.92","","0.84%"
"10/26/2016","214.37","213.62","214.57","212.48","","0.33%"
"10/25/2016","213.67","210.53","214.42","210.33","","2.17%"
"10/24/2016","209.13","209.28","210.08","208.48","","0.22%"
"10/21/2016","208.68","209.43","209.88","208.43","","-0.36%"
"10/20/2016","209.43","210.53","210.98","208.43","","-0.36%"
"10/19/2016","210.18","210.48","210.88","208.63","","-0.10%"
"10/18/2016","210.38","211.03","212.03","210.33","","-0.07%"
"10/17/2016","210.53","211.23","211.83","210.18","","-0.17%"
"10/14/2016","210.88","212.97","213.02","210.33","","-0.54%"
"10/13/2016","212.03","217.67","217.72","211.53","","-2.50%"
"10/12/2016","217.47","218.62","219.22","217.42","","-0.41%"
"10/11/2016","218.37","219.07","219.67","216.87","","-0.55%"
"10/10/2016","219.57","216.37","220.07","216.32","","1.57%"
"10/07/2016","216.17","214.72","218.07","214.62","","0.37%"
"10/06/2016","215.37","216.62","216.97","214.57","","-0.42%"
"10/05/2016","216.27","216.97","217.82","215.87","","-0.12%"
"10/04/2016","216.52","218.77","218.92","216.17","","-1.14%"
"10/03/2016","219.02","220.92","221.42","216.82","","-0.84%"
"09/30/2016","220.87","218.47","221.67","217.92","","0.94%"
"09/29/2016","218.82","220.22","220.37","218.02","","0.11%"
"09/28/2016","218.57","217.17","218.72","216.77","","0.76%"
"09/27/2016","216.92","218.02","219.42","215.92","","-1.25%"
"09/26/2016","219.67","219.22","220.02","217.97","","-0.11%"
"09/23/2016","219.92","218.52","220.47","218.37","","0.30%"
"09/22/2016","219.27","217.32","219.92","216.82","","1.83%"
"09/21/2016","215.32","215.42","216.17","214.87","","-0.46%"
"09/20/2016","216.32","214.62","216.92","214.57","","0.39%"
"09/19/2016","215.47","214.47","215.72","214.17","","-0.16%"
"09/16/2016","215.82","216.32","216.62","214.62","","0.02%"
"09/15/2016","215.77","215.12","216.12","214.47","","0.21%"
"09/14/2016","215.32","210.48","215.82","210.33","","2.55%"
"09/13/2016","209.98","210.13","211.58","209.03","","0.07%"
"09/12/2016","209.83","207.28","209.88","206.58","","0.36%"
"09/09/2016","209.08","209.93","210.08","208.48","","-0.36%"
"09/08/2016","209.83","209.88","210.43","208.33","","0.12%"
"09/07/2016","209.58","208.98","211.03","208.53","","0.41%"
"09/06/2016","208.73","208.43","209.68","207.88","","0.53%"
"09/02/2016","207.63","208.63","209.08","207.53","","0.12%"
"09/01/2016","207.38","208.38","209.48","207.33","","-0.10%"
"08/31/2016","207.58","208.18","208.93","207.28","","0.05%"
"08/30/2016","207.48","208.73","208.93","206.78","","-0.12%"
"08/29/2016","207.73","208.53","208.98","207.63","","-0.26%"
"08/26/2016","208.28","209.13","210.18","207.58","","0.07%"
"08/25/2016","208.13","208.98","209.83","208.08","","-0.10%"
"08/24/2016","208.33","212.33","212.72","208.28","","-1.93%"
"08/23/2016","212.43","215.62","215.77","212.03","","-1.21%"
"08/22/2016","215.02","217.12","217.37","214.12","","-1.17%"
"08/19/2016","217.57","217.47","218.32","216.77","","-0.05%"
"08/18/2016","217.67","217.92","219.77","217.37","","0.69%"
"08/17/2016","216.17","217.67","217.72","215.57","","-0.85%"
"08/16/2016","218.02","215.42","218.67","215.22","","0.93%"
"08/15/2016","216.02","215.92","216.42","214.92","","0.49%"
"08/12/2016","214.97","219.42","219.42","214.77","","-2.20%"
"08/11/2016","219.82","218.78","220.06","217.72","","0.88%"
"08/10/2016","217.90","216.46","221.20","216.30","","0.92%"
"08/09/2016","215.92","216.62","216.99","215.07","","-0.70%"
"08/08/2016","217.44","217.64","218.99","217.27","","0.49%"
"08/05/2016","216.38","218.39","219.14","216.08","","-0.92%"
"08/04/2016","218.39","220.45","220.70","216.58","","-1.11%"
"08/03/2016","220.85","222.20","222.40","218.29","","-0.48%"
"08/02/2016","221.90","221.00","225.47","221.00","","0.43%"
"08/01/2016","220.95","223.71","225.72","220.75","","-0.99%"
"07/29/2016","223.16","223.01","224.92","220.14","","0.57%"
"07/28/2016","221.90","221.70","223.46","220.80","","1.10%"
"07/27/2016","219.49","223.81","224.46","219.34","","-1.82%"
"07/26/2016","223.56","222.96","224.16","220.95","","0.38%"
"07/25/2016","222.71","225.07","225.37","221.90","","-0.83%"
"07/22/2016","224.56","226.87","227.98","223.56","","-1.02%"
"07/21/2016","226.87","227.03","228.23","225.67","","0.20%"
"07/20/2016","226.42","225.77","226.62","223.26","","-0.40%"
"07/19/2016","227.33","225.02","227.68","223.41","","1.16%"
"07/18/2016","224.71","222.86","225.52","221.30","","0.16%"
"07/15/2016","224.36","224.26","224.36","224.26","","-0.42%"
"07/14/2016","225.32","224.71","226.72","224.46","","0.13%"
"07/13/2016","225.02","223.31","228.73","223.21","","1.22%"
"07/12/2016","222.30","216.53","223.36","215.67","","3.05%"
"07/11/2016","215.72","213.87","217.63","213.71","","1.35%"
"07/08/2016","212.86","213.11","215.17","212.71","","-0.21%"
"07/07/2016","213.31","216.53","217.08","212.66","","-1.39%"
"07/06/2016","216.33","219.29","219.79","214.27","","-1.37%"
"07/05/2016","219.34","220.50","221.85","217.28","","-1.51%"
"07/01/2016","222.71","220.24","224.66","217.33","","0.98%"
"06/30/2016","220.55","220.29","221.05","218.34","","0.43%"
"06/29/2016","219.59","218.24","220.14","217.23","","0.48%"
"06/28/2016","218.54","215.62","219.44","215.47","","2.35%"
"06/27/2016","213.51","213.31","215.47","212.31","","0.45%"
"06/24/2016","212.56","216.23","216.43","207.94","","-2.29%"
"06/23/2016","217.53","213.66","217.88","213.56","","1.38%"
"06/22/2016","214.57","212.01","215.32","211.96","","0.85%"
"06/21/2016","212.76","210.45","212.81","208.49","","1.00%"
"06/20/2016","210.65","208.14","211.20","207.44","","1.97%"
"06/17/2016","206.58","207.59","208.69","205.93","","0.17%"
"06/16/2016","206.23","210.05","210.25","204.93","","-1.96%"
"06/15/2016","210.35","205.63","212.96","205.53","","2.42%"
"06/14/2016","205.38","206.98","207.24","204.47","","-0.61%"
"06/13/2016","206.63","206.07","207.79","204.62","","1.11%"
"06/10/2016","204.36","205.17","205.54","203.11","","-0.43%"
"06/09/2016","205.25","208.35","209.92","202.72","","-1.10%"
"06/08/2016","207.53","207.48","209.45","206.79","","0.51%"
"06/07/2016","206.48","212.27","212.88","205.98","","-3.14%"
"06/06/2016","213.18","214.39","215.90","212.83","","0.21%"
"06/03/2016","212.73","208.80","214.84","208.40","","2.08%"
"06/02/2016","208.40","208.60","209.15","207.24","","-0.14%"
"06/01/2016","208.70","208.75","209.25","206.58","","-1.07%"
"05/31/2016","210.96","211.92","212.98","210.81","","-0.88%"
"05/27/2016","212.83","211.06","214.29","210.81","","0.55%"
"05/26/2016","211.67","212.37","213.88","211.27","","0.05%"
"05/25/2016","211.57","209.65","212.27","208.90","","1.69%"
"05/24/2016","208.04","206.84","209.96","206.33","","0.56%"
"05/23/2016","206.89","206.68","207.74","205.73","","-0.02%"
"05/20/2016","206.94","207.89","209.96","206.58","","-0.27%"
"05/19/2016","207.49","207.79","208.40","205.22","","-0.84%"
"05/18/2016","209.25","210.16","210.56","206.18","","-0.50%"
"05/17/2016","210.31","210.76","212.57","208.40","","0.00%"
"05/16/2016","210.31","208.55","212.07","208.45","","0.72%"
"05/13/2016","208.80","209.30","210.11","207.69","","-0.02%"
"05/12/2016","208.85","212.37","215.19","207.29","","-1.38%"
"05/11/2016","211.77","212.02","214.59","211.57","","0.53%"
"05/10/2016","210.66","212.32","213.38","210.51","","-0.66%"
"05/09/2016","212.07","213.73","214.44","211.67","","-2.21%"
"05/06/2016","216.85","216.65","218.46","215.19","","0.00%"
"05/05/2016","216.85","219.97","220.33","215.85","","-1.49%"
"05/04/2016","220.12","222.44","223.65","219.82","","-1.46%"
"05/03/2016","223.40","226.11","227.83","222.64","","-2.10%"
"05/02/2016","228.18","229.08","230.90","227.22","","-0.74%"
"04/29/2016","229.89","224.81","231.40","224.81","","2.33%"
"04/28/2016","224.65","223.95","225.56","222.34","","0.31%"
"04/27/2016","223.95","226.42","226.62","221.68","","-0.98%"
"04/26/2016","226.16","227.68","227.83","224.20","","-0.42%"
"04/25/2016","227.12","227.93","229.03","226.37","","-0.55%"
"04/22/2016","228.38","227.47","231.95","225.51","","0.55%"
"04/21/2016","227.12","225.36","230.29","224.00","","0.47%"
"04/20/2016","226.06","224.20","226.42","221.68","","0.63%"
"04/19/2016","224.65","218.92","224.91","216.60","","2.69%"
"04/18/2016","218.77","217.96","219.47","215.14","","0.51%"
"04/15/2016","217.66","219.37","219.52","215.80","","-0.80%"
"04/14/2016","219.42","217.76","219.82","216.45","","0.16%"
"04/13/2016","219.07","218.08","220.15","216.82","","1.05%"
"04/12/2016","216.79","210.92","217.21","210.92","","2.67%"
"04/11/2016","211.16","211.30","212.66","209.50","","0.14%"
"04/08/2016","210.86","210.60","211.77","209.34","","0.48%"
"04/07/2016","209.86","216.84","217.54","209.56","","-3.13%"
"04/06/2016","216.63","217.09","217.39","215.32","","0.26%"
"04/05/2016","216.08","217.34","218.35","215.42","","-0.12%"
"04/04/2016","216.33","217.90","219.21","215.93","","-1.04%"
"04/01/2016","218.61","220.98","222.75","218.25","","-0.92%"
"03/31/2016","220.63","220.22","222.40","218.91","","-0.32%"
"03/30/2016","221.33","223.96","223.96","220.48","","-1.08%"
"03/29/2016","223.76","226.29","226.59","222.09","","-1.42%"
"03/28/2016","226.99","226.39","227.95","224.52","","0.76%"
"03/24/2016","225.28","225.43","226.74","223.05","","-0.29%"
"03/23/2016","225.93","231.24","231.59","225.43","","-2.36%"
"03/22/2016","231.39","230.23","231.90","229.62","","-0.13%"
"03/21/2016","231.69","231.59","232.50","229.42","","0.44%"
"03/18/2016","230.68","234.27","234.78","230.13","","-0.44%"
"03/17/2016","231.69","229.37","232.15","228.11","","2.62%"
"03/16/2016","225.78","225.83","226.99","224.67","","0.02%"
"03/15/2016","225.73","225.23","226.03","223.10","","-0.27%"
"03/14/2016","226.34","227.30","230.13","225.12","","-0.07%"
"03/11/2016","226.49","226.03","228.01","225.63","","0.95%"
"03/10/2016","224.37","225.73","226.54","223.10","","-0.56%"
"03/09/2016","225.63","223.25","227.70","222.85","","0.47%"
"03/08/2016","224.57","226.19","228.86","222.80","","-2.69%"
"03/07/2016","230.78","227.90","230.89","226.94","","0.40%"
"03/04/2016","229.87","224.01","232.70","223.91","","2.99%"
"03/03/2016","223.20","220.02","223.25","219.41","","1.26%"
"03/02/2016","220.43","217.54","220.53","217.54","","1.65%"
"03/01/2016","216.84","212.19","216.84","211.78","","0.61%"
"02/29/2016","215.52","215.07","215.62","212.14","","0.35%"
"02/26/2016","214.77","211.28","218.40","210.98","","2.51%"
"02/25/2016","209.51","213.20","213.65","208.90","","-1.33%"
"02/24/2016","212.34","211.43","213.20","208.95","","-0.38%"
"02/23/2016","213.15","213.20","213.75","211.63","","-0.47%"
"02/22/2016","214.16","212.79","215.52","212.34","","1.85%"
"02/19/2016","210.27","209.81","211.88","208.85","","0.19%"
"02/18/2016","209.86","209.11","210.32","207.94","","-0.12%"
"02/17/2016","210.12","207.74","210.77","206.93","","1.09%"
"02/16/2016","207.84","210.62","210.77","207.49","","1.23%"
"02/12/2016","205.32","204.30","206.58","203.14","","1.09%"
"02/11/2016","203.09","203.75","205.43","202.32","","-1.01%"
"02/10/2016","205.16","205.77","206.73","202.40","","-0.63%"
"02/09/2016","206.46","211.21","212.89","203.81","","-2.41%"
"02/08/2016","211.56","210.89","213.18","209.65","","-0.60%"
"02/05/2016","212.84","213.96","215.32","211.32","","-1.34%"
"02/04/2016","215.73","213.55","216.33","213.15","","1.74%"
"02/03/2016","212.03","207.83","212.54","207.68","","1.95%"
"02/02/2016","207.98","208.04","211.27","206.52","","-0.02%"
"02/01/2016","208.04","206.87","208.24","205.35","","-0.56%"
"01/29/2016","209.20","207.33","209.40","207.07","","0.76%"
"01/28/2016","207.63","208.24","209.25","206.21","","-0.61%"
"01/27/2016","208.90","206.62","210.06","205.56","","1.30%"
"01/26/2016","206.21","202.47","207.38","200.55","","1.98%"
"01/25/2016","202.22","201.76","203.94","200.60","","-0.22%"
"01/22/2016","202.67","201.91","204.64","201.30","","0.30%"
"01/21/2016","202.06","200.85","202.47","198.12","","1.89%"
"01/20/2016","198.32","199.89","199.99","197.76","","-0.91%"
"01/19/2016","200.14","199.48","203.63","199.33","","1.75%"
"01/15/2016","196.70","200.14","200.24","196.04","","-1.64%"
"01/14/2016","199.99","199.38","201.51","197.76","","1.02%"
"01/13/2016","197.96","199.69","200.39","197.91","","-0.15%"
"01/12/2016","198.27","199.33","200.34","197.61","","-0.68%"
"01/11/2016","199.63","202.06","202.57","199.03","","-2.45%"
"01/08/2016","204.64","203.73","207.58","203.73","","0.00%"
"01/07/2016","204.64","209.35","209.96","201.61","","-3.16%"
"01/06/2016","211.32","210.87","212.08","209.71","","-0.36%"
"01/05/2016","212.08","210.87","213.65","210.41","","0.77%"
"01/04/2016","210.46","212.89","212.99","209.45","","-2.60%"
"12/31/2015","216.08","217.19","217.40","214.26","","-0.54%"
"12/30/2015","217.25","215.93","217.40","215.22","","0.47%"
"12/29/2015","216.23","211.83","218.97","211.78","","2.77%"
"12/28/2015","210.41","213.50","213.50","210.11","","-2.12%"
"12/24/2015","214.97","214.87","215.47","213.70","","-0.02%"
"12/23/2015","215.02","213.65","215.58","213.40","","0.73%"
"12/22/2015","213.45","215.12","215.63","213.04","","-1.45%"
"12/21/2015","216.59","213.15","216.74","213.04","","1.30%"
"12/18/2015","213.80","208.04","213.80","207.63","","3.38%"
"12/17/2015","206.82","209.25","209.25","205.96","","-1.35%"
"12/16/2015","209.65","209.15","211.48","207.73","","0.73%"
"12/15/2015","208.14","212.34","212.69","207.33","","-2.60%"
"12/14/2015","213.70","215.07","215.17","211.63","","-0.24%"
"12/11/2015","214.21","209.15","216.23","209.05","","2.12%"
"12/10/2015","209.76","209.76","210.16","208.14","","0.31%"
"12/09/2015","209.10","209.05","211.88","208.49","","0.58%"
"12/08/2015","207.88","207.53","209.81","206.06","","0.15%"
"12/07/2015","207.58","211.32","211.53","206.77","","-1.35%"
"12/04/2015","210.41","207.23","212.08","207.23","","0.87%"
"12/03/2015","208.59","206.82","208.90","205.05","","1.38%"
"12/02/2015","205.76","209.40","210.01","205.45","","-1.86%"
"12/01/2015","209.65","209.81","211.02","208.04","","1.12%"
"11/30/2015","207.33","207.38","210.26","206.52","","-0.44%"
"11/27/2015","208.24","211.43","212.13","207.98","","0.41%"
"11/25/2015","207.38","209.50","210.16","206.42","","-0.97%"
"11/24/2015","209.40","203.83","210.77","203.68","","2.35%"
"11/23/2015","204.59","203.99","205.45","202.77","","-1.85%"
"11/20/2015","208.44","210.21","213.45","208.04","","-1.13%"
"11/19/2015","210.82","210.87","211.73","209.00","","0.00%"
"11/18/2015","210.82","210.92","213.50","210.01","","-1.35%"
"11/17/2015","213.70","210.57","216.13","210.01","","-0.66%"
"11/16/2015","215.12","219.62","219.72","214.16","","-2.32%"
"11/13/2015","220.23","220.08","220.74","218.71","","-0.25%"
"11/12/2015","220.79","225.29","226.25","219.45","","-2.01%"
"11/11/2015","225.32","225.42","226.13","223.27","","0.02%"
"11/10/2015","225.26","226.13","227.77","224.17","","-0.63%"
"11/09/2015","226.69","228.34","228.71","226.57","","-0.54%"
"11/06/2015","227.92","230.11","230.87","227.31","","-0.58%"
"11/05/2015","229.25","235.70","236.26","228.94","","-2.91%"
"11/04/2015","236.11","237.73","240.12","235.50","","-0.34%"
"11/03/2015","236.92","236.16","237.28","233.87","","0.50%"
"11/02/2015","235.75","234.99","236.16","234.07","","0.06%"
"10/30/2015","235.60","236.67","237.63","234.79","","-0.15%"
"10/29/2015","235.95","238.80","239.87","235.75","","-1.76%"
"10/28/2015","240.17","239.77","241.19","236.56","","0.02%"
"10/27/2015","240.12","238.65","241.90","238.14","","0.21%"
"10/26/2015","239.61","238.60","242.00","238.60","","0.30%"
"10/23/2015","238.90","242.31","245.77","238.09","","-1.41%"
"10/22/2015","242.31","239.97","244.44","239.77","","0.97%"
"10/21/2015","239.97","239.06","240.07","236.97","","-0.21%"
"10/20/2015","240.48","240.48","242.21","239.00","","-0.08%"
"10/19/2015","240.68","242.97","243.94","239.67","","-1.50%"
"10/16/2015","244.34","246.17","246.32","242.16","","-0.80%"
"10/15/2015","246.32","245.77","247.49","244.19","","0.31%"
"10/14/2015","245.56","242.61","245.61","241.75","","1.17%"
"10/13/2015","242.72","243.73","245.05","242.16","","-1.16%"
"10/12/2015","245.56","245.31","247.70","244.90","","0.06%"
"10/09/2015","245.41","239.72","247.65","239.67","","3.03%"
"10/08/2015","238.19","238.55","239.61","235.75","","-1.01%"
"10/07/2015","240.63","241.09","243.58","239.16","","0.51%"
"10/06/2015","239.41","238.50","241.55","236.46","","-0.02%"
"10/05/2015","239.46","238.19","241.24","236.92","","1.29%"
"10/02/2015","236.41","234.68","236.92","231.13","","0.91%"
"10/01/2015","234.28","240.38","241.60","233.62","","-1.56%"
"09/30/2015","237.99","230.01","239.56","229.75","","3.98%"
"09/29/2015","228.89","227.57","230.67","226.30","","0.00%"
"09/28/2015","228.89","232.60","233.26","226.96","","-1.40%"
"09/25/2015","232.14","235.09","235.80","231.63","","-0.83%"
"09/24/2015","234.07","234.28","235.29","231.13","","0.30%"
"09/23/2015","233.36","233.26","236.31","232.90","","-0.09%"
"09/22/2015","233.57","242.11","242.77","232.40","","-3.81%"
"09/21/2015","242.82","242.00","245.41","241.39","","0.10%"
"09/18/2015","242.56","247.95","250.49","241.85","","-2.69%"
"09/17/2015","249.27","249.27","250.44","247.39","","0.00%"
"09/16/2015","249.27","245.82","249.83","245.31","","1.05%"
"09/15/2015","246.68","245.61","247.09","242.82","","0.87%"
"09/14/2015","244.55","249.42","249.48","244.04","","-1.96%"
"09/11/2015","249.42","249.83","250.54","246.17","","0.27%"
"09/10/2015","248.76","247.04","251.31","246.63","","0.43%"
"09/09/2015","247.70","247.65","251.56","247.04","","0.10%"
"09/08/2015","247.44","238.39","248.81","236.67","","5.28%"
"09/04/2015","235.04","240.63","241.04","234.53","","-3.04%"
"09/03/2015","242.41","236.41","245.61","236.26","","2.36%"
"09/02/2015","236.82","233.87","238.50","233.31","","1.22%"
"09/01/2015","233.97","236.97","237.53","233.72","","-1.54%"
"08/31/2015","237.63","236.36","238.29","233.16","","-0.36%"
"08/28/2015","238.50","237.17","240.38","234.63","","0.75%"
"08/27/2015","236.72","230.82","237.84","229.70","","4.18%"
"08/26/2015","227.21","231.28","232.50","226.14","","-2.85%"
"08/25/2015","233.87","230.41","234.12","227.16","","2.34%"
"08/24/2015","228.53","230.26","230.26","224.01","","-2.20%"
"08/21/2015","233.67","234.58","235.29","231.07","","-0.82%"
"08/20/2015","235.60","231.38","236.87","230.72","","1.76%"
"08/19/2015","231.53","231.79","233.26","230.06","","-0.37%"
"08/18/2015","232.40","235.60","236.36","230.26","","-1.53%"
"08/17/2015","236.01","236.62","238.09","234.68","","-1.34%"
"08/14/2015","239.21","238.90","240.94","237.48","","-0.15%"
"08/13/2015","239.56","237.86","242.48","237.39","","0.04%"
"08/12/2015","239.46","235.09","240.21","233.76","","0.74%"
"08/11/2015","237.70","243.15","244.13","235.89","","-2.85%"
"08/10/2015","244.68","236.90","245.64","236.60","","2.88%"
"08/07/2015","237.83","238.19","239.92","235.94","","-0.36%"
"08/06/2015","238.70","240.12","240.79","238.29","","-0.32%"
"08/05/2015","239.46","239.00","240.74","238.34","","-0.57%"
"08/04/2015","240.84","238.95","242.11","237.37","","0.68%"
"08/03/2015","239.21","239.82","240.58","236.86","","-0.74%"
"07/31/2015","240.99","242.42","244.30","240.38","","-0.57%"
"07/30/2015","242.37","245.73","246.09","240.53","","-1.27%"
"07/29/2015","245.48","247.62","247.72","245.48","","0.21%"
"07/28/2015","244.97","240.79","246.24","240.38","","2.08%"
"07/27/2015","239.97","242.42","243.44","238.39","","-1.22%"
"07/24/2015","242.93","240.53","244.46","239.72","","-0.13%"
"07/23/2015","243.23","246.14","249.71","242.72","","-1.75%"
"07/22/2015","247.57","252.21","252.21","247.57","","-1.88%"
"07/21/2015","252.31","253.53","256.54","252.16","","-0.28%"
"07/20/2015","253.02","252.00","254.86","251.70","","-0.58%"
"07/17/2015","254.50","257.46","258.27","252.67","","-1.07%"
"07/16/2015","257.25","256.74","259.39","256.23","","0.06%"
"07/15/2015","257.10","259.09","262.40","256.34","","-0.53%"
"07/14/2015","258.48","258.99","259.45","255.83","","-0.37%"
"07/13/2015","259.45","255.57","261.08","254.70","","0.28%"
"07/10/2015","258.73","258.73","258.73","258.73","","-0.55%"
"07/09/2015","260.16","256.54","263.47","255.88","","2.18%"
"07/08/2015","254.60","247.92","256.59","243.18","","2.06%"
"07/07/2015","249.45","258.32","258.63","243.39","","-3.61%"
"07/06/2015","258.78","264.60","264.60","255.42","","-3.53%"
"07/02/2015","268.27","268.57","269.80","267.25","","0.02%"
"07/01/2015","268.21","266.43","269.85","265.46","","0.59%"
"06/30/2015","266.63","268.67","269.34","264.09","","-0.70%"
"06/29/2015","268.52","267.96","270.46","266.74","","-0.08%"
"06/26/2015","268.72","267.55","269.90","266.48","","0.61%"
"06/25/2015","267.09","267.60","267.91","264.14","","-0.17%"
"06/24/2015","267.55","266.69","270.25","265.36","","0.34%"
"06/23/2015","266.63","266.79","268.32","264.44","","1.71%"
"06/22/2015","262.15","262.45","263.63","261.54","","-0.16%"
