"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2022","92.8841","94.0843","95.6896","91.8898","","-2.19%"
"10/11/2022","94.9682","96.9723","97.0325","93.9930","","-2.00%"
"10/10/2022","96.9098","97.9882","99.5609","96.6980","","-1.63%"
"10/07/2022","98.5124","94.0143","98.6826","93.5996","","4.74%"
"10/06/2022","94.0568","93.5145","94.3971","92.6000","","0.79%"
"10/05/2022","93.3231","91.7918","94.0037","90.9305","","1.43%"
"10/04/2022","92.0045","89.0377","92.4618","88.8994","","3.46%"
"10/03/2022","88.9313","87.1980","89.8884","86.5493","","5.21%"
"09/30/2022","84.5289","86.7407","87.7190","84.1992","","-2.14%"
"09/29/2022","86.3792","87.4532","88.1869","85.4328","","-1.12%"
"09/28/2022","87.3575","82.4659","87.5064","81.4557","","4.65%"
"09/27/2022","83.4761","81.9767","84.3694","81.7428","","2.33%"
"09/26/2022","81.5726","83.8377","85.3583","81.3493","","-2.58%"
"09/23/2022","83.7313","88.9951","88.9951","83.0827","","-5.69%"
"09/22/2022","88.7824","88.7399","91.3877","88.0168","","0.66%"
"09/21/2022","88.1976","88.9526","92.1428","87.7509","","-1.19%"
"09/20/2022","89.2610","90.5158","91.5472","88.3252","","-1.66%"
"09/19/2022","90.7710","91.0475","91.0794","86.9747","","0.71%"
